entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_date_de_naissance_value
node;imprimeur_lithographe;0;10077;10077;und;0;1713-05-09 00:00:00
node;imprimeur_lithographe;0;10079;10079;und;0;
node;imprimeur_lithographe;0;10082;10082;und;0;
node;imprimeur_lithographe;0;10084;10084;und;0;
node;imprimeur_lithographe;0;10085;10085;und;0;
node;imprimeur_lithographe;0;10086;10086;und;0;
node;imprimeur_lithographe;0;10090;10090;und;0;
node;imprimeur_lithographe;0;10093;10093;und;0;
node;imprimeur_lithographe;0;10096;10096;und;0;
node;imprimeur_lithographe;0;10097;10097;und;0;
node;imprimeur_lithographe;0;10100;10100;und;0;
node;imprimeur_lithographe;0;10107;10107;und;0;
node;imprimeur_lithographe;0;10108;10108;und;0;
node;imprimeur_lithographe;0;10111;10111;und;0;
node;imprimeur_lithographe;0;10112;10112;und;0;
node;imprimeur_lithographe;0;10114;10114;und;0;
node;imprimeur_lithographe;0;10116;10116;und;0;
node;imprimeur_lithographe;0;10127;10127;und;0;
node;imprimeur_lithographe;0;10128;10128;und;0;
node;imprimeur_lithographe;0;10129;10129;und;0;
node;imprimeur_lithographe;0;10130;10130;und;0;
node;imprimeur_lithographe;0;10131;10131;und;0;
node;imprimeur_lithographe;0;10136;10136;und;0;
node;imprimeur_lithographe;0;10138;10138;und;0;
node;imprimeur_lithographe;0;10145;10145;und;0;
node;imprimeur_lithographe;0;10148;10148;und;0;
node;imprimeur_lithographe;0;10150;10150;und;0;
node;imprimeur_lithographe;0;10151;10151;und;0;
node;imprimeur_lithographe;0;10153;10153;und;0;
node;imprimeur_lithographe;0;10156;10156;und;0;
node;imprimeur_lithographe;0;10157;10157;und;0;
node;imprimeur_lithographe;0;10158;10158;und;0;
node;imprimeur_lithographe;0;10159;10159;und;0;
node;imprimeur_lithographe;0;10163;10163;und;0;
node;imprimeur_lithographe;0;10164;10164;und;0;
node;imprimeur_lithographe;0;10177;10177;und;0;
node;imprimeur_lithographe;0;10182;10182;und;0;
node;imprimeur_lithographe;0;10185;10185;und;0;
node;imprimeur_lithographe;0;10187;10187;und;0;
node;imprimeur_lithographe;0;10191;10191;und;0;
node;imprimeur_lithographe;0;10194;10194;und;0;
node;imprimeur_lithographe;0;10201;10201;und;0;
node;imprimeur_lithographe;0;10204;10204;und;0;
node;imprimeur_lithographe;0;10208;10208;und;0;
node;imprimeur_lithographe;0;10210;10210;und;0;
node;imprimeur_lithographe;0;10211;10211;und;0;
node;imprimeur_lithographe;0;10212;10212;und;0;
node;imprimeur_lithographe;0;10216;10216;und;0;
node;imprimeur_lithographe;0;10217;10217;und;0;
node;imprimeur_lithographe;0;10221;10221;und;0;
node;imprimeur_lithographe;0;10223;10223;und;0;
node;imprimeur_lithographe;0;10224;10224;und;0;
node;imprimeur_lithographe;0;10232;10232;und;0;
node;imprimeur_lithographe;0;10233;10233;und;0;
node;imprimeur_lithographe;0;10234;10234;und;0;
node;imprimeur_lithographe;0;10235;10235;und;0;
node;imprimeur_lithographe;0;10238;10238;und;0;
node;imprimeur_lithographe;0;10239;10239;und;0;
node;imprimeur_lithographe;0;10241;10241;und;0;
node;imprimeur_lithographe;0;10249;10249;und;0;
node;imprimeur_lithographe;0;10253;10253;und;0;
node;imprimeur_lithographe;0;10254;10254;und;0;
node;imprimeur_lithographe;0;10260;10260;und;0;
node;imprimeur_lithographe;0;10263;10263;und;0;
node;imprimeur_lithographe;0;10266;10266;und;0;
node;imprimeur_lithographe;0;10267;10267;und;0;
node;imprimeur_lithographe;0;10268;10268;und;0;
node;imprimeur_lithographe;0;10272;10272;und;0;
node;imprimeur_lithographe;0;10273;10273;und;0;
node;imprimeur_lithographe;0;10275;10275;und;0;
node;imprimeur_lithographe;0;10276;10276;und;0;
node;imprimeur_lithographe;0;10280;10280;und;0;
node;imprimeur_lithographe;0;10281;10281;und;0;
node;imprimeur_lithographe;0;10283;10283;und;0;
node;imprimeur_lithographe;0;10284;10284;und;0;
node;imprimeur_lithographe;0;10292;10292;und;0;
node;imprimeur_lithographe;0;10295;10295;und;0;
node;imprimeur_lithographe;0;10299;10299;und;0;
node;imprimeur_lithographe;0;10303;10303;und;0;
node;imprimeur_lithographe;0;10305;10305;und;0;
node;imprimeur_lithographe;0;10306;10306;und;0;
node;imprimeur_lithographe;0;10308;10308;und;0;
node;imprimeur_lithographe;0;10310;10310;und;0;
node;imprimeur_lithographe;0;10312;10312;und;0;
node;imprimeur_lithographe;0;10314;10314;und;0;
node;imprimeur_lithographe;0;10315;10315;und;0;
node;imprimeur_lithographe;0;10317;10317;und;0;
node;imprimeur_lithographe;0;10319;10319;und;0;
node;imprimeur_lithographe;0;10322;10322;und;0;
node;imprimeur_lithographe;0;10329;10329;und;0;
node;imprimeur_lithographe;0;10332;10332;und;0;
node;imprimeur_lithographe;0;10333;10333;und;0;
node;imprimeur_lithographe;0;10334;10334;und;0;
node;imprimeur_lithographe;0;10337;10337;und;0;
node;imprimeur_lithographe;0;10339;10339;und;0;
node;imprimeur_lithographe;0;10340;10340;und;0;
node;imprimeur_lithographe;0;10347;10347;und;0;
node;imprimeur_lithographe;0;10350;10350;und;0;
node;imprimeur_lithographe;0;10351;10351;und;0;
node;imprimeur_lithographe;0;10354;10354;und;0;
node;imprimeur_lithographe;0;10356;10356;und;0;
node;imprimeur_lithographe;0;10358;10358;und;0;
node;imprimeur_lithographe;0;10360;10360;und;0;
node;imprimeur_lithographe;0;10361;10361;und;0;
node;imprimeur_lithographe;0;10363;10363;und;0;
node;imprimeur_lithographe;0;10366;10366;und;0;
node;imprimeur_lithographe;0;10367;10367;und;0;
node;imprimeur_lithographe;0;10368;10368;und;0;
node;imprimeur_lithographe;0;10370;10370;und;0;
node;imprimeur_lithographe;0;10376;10376;und;0;
node;imprimeur_lithographe;0;10377;10377;und;0;
node;imprimeur_lithographe;0;10378;10378;und;0;
node;imprimeur_lithographe;0;10379;10379;und;0;
node;imprimeur_lithographe;0;10385;10385;und;0;
node;imprimeur_lithographe;0;10386;10386;und;0;
node;imprimeur_lithographe;0;10387;10387;und;0;
node;imprimeur_lithographe;0;10390;10390;und;0;
node;imprimeur_lithographe;0;10393;10393;und;0;
node;imprimeur_lithographe;0;10394;10394;und;0;
node;imprimeur_lithographe;0;10396;10396;und;0;
node;imprimeur_lithographe;0;10399;10399;und;0;
node;imprimeur_lithographe;0;10401;10401;und;0;
node;imprimeur_lithographe;0;10402;10402;und;0;
node;imprimeur_lithographe;0;10403;10403;und;0;
node;imprimeur_lithographe;0;10404;10404;und;0;
node;imprimeur_lithographe;0;10406;10406;und;0;
node;imprimeur_lithographe;0;10407;10407;und;0;
node;imprimeur_lithographe;0;10409;10409;und;0;
node;imprimeur_lithographe;0;10410;10410;und;0;
node;imprimeur_lithographe;0;10418;10418;und;0;
node;imprimeur_lithographe;0;10419;10419;und;0;
node;imprimeur_lithographe;0;10420;10420;und;0;
node;imprimeur_lithographe;0;10421;10421;und;0;
node;imprimeur_lithographe;0;10422;10422;und;0;
node;imprimeur_lithographe;0;10430;10430;und;0;
node;imprimeur_lithographe;0;10432;10432;und;0;
node;imprimeur_lithographe;0;10434;10434;und;0;
node;imprimeur_lithographe;0;10437;10437;und;0;
node;imprimeur_lithographe;0;10438;10438;und;0;
node;imprimeur_lithographe;0;10439;10439;und;0;
node;imprimeur_lithographe;0;10440;10440;und;0;
node;imprimeur_lithographe;0;10441;10441;und;0;
node;imprimeur_lithographe;0;10448;10448;und;0;
node;imprimeur_lithographe;0;10451;10451;und;0;
node;imprimeur_lithographe;0;10452;10452;und;0;
node;imprimeur_lithographe;0;10453;10453;und;0;
node;imprimeur_lithographe;0;10462;10462;und;0;
node;imprimeur_lithographe;0;10464;10464;und;0;
node;imprimeur_lithographe;0;10467;10467;und;0;
node;imprimeur_lithographe;0;10468;10468;und;0;
node;imprimeur_lithographe;0;10470;10470;und;0;
node;imprimeur_lithographe;0;10471;10471;und;0;
node;imprimeur_lithographe;0;10472;10472;und;0;
node;imprimeur_lithographe;0;10474;10474;und;0;
node;imprimeur_lithographe;0;10479;10479;und;0;
node;imprimeur_lithographe;0;10484;10484;und;0;
node;imprimeur_lithographe;0;10485;10485;und;0;
node;imprimeur_lithographe;0;10487;10487;und;0;
node;imprimeur_lithographe;0;10489;10489;und;0;
node;imprimeur_lithographe;0;10491;10491;und;0;
node;imprimeur_lithographe;0;10492;10492;und;0;
node;imprimeur_lithographe;0;10494;10494;und;0;
node;imprimeur_lithographe;0;10496;10496;und;0;
node;imprimeur_lithographe;0;10500;10500;und;0;
node;imprimeur_lithographe;0;10504;10504;und;0;
node;imprimeur_lithographe;0;10507;10507;und;0;
node;imprimeur_lithographe;0;10512;10512;und;0;
node;imprimeur_lithographe;0;10516;10516;und;0;
node;imprimeur_lithographe;0;10522;10522;und;0;
node;imprimeur_lithographe;0;10526;10526;und;0;
node;imprimeur_lithographe;0;10528;10528;und;0;
node;imprimeur_lithographe;0;10532;10532;und;0;
node;imprimeur_lithographe;0;10535;10535;und;0;
node;imprimeur_lithographe;0;10536;10536;und;0;
node;imprimeur_lithographe;0;10538;10538;und;0;
node;imprimeur_lithographe;0;10542;10542;und;0;
node;imprimeur_lithographe;0;10545;10545;und;0;
node;imprimeur_lithographe;0;10547;10547;und;0;
node;imprimeur_lithographe;0;10550;10550;und;0;
node;imprimeur_lithographe;0;10552;10552;und;0;
node;imprimeur_lithographe;0;10553;10553;und;0;
node;imprimeur_lithographe;0;10554;10554;und;0;
node;imprimeur_lithographe;0;10557;10557;und;0;
node;imprimeur_lithographe;0;10560;10560;und;0;
node;imprimeur_lithographe;0;10561;10561;und;0;
node;imprimeur_lithographe;0;10562;10562;und;0;
node;imprimeur_lithographe;0;10563;10563;und;0;
node;imprimeur_lithographe;0;10564;10564;und;0;
node;imprimeur_lithographe;0;10565;10565;und;0;
node;imprimeur_lithographe;0;10566;10566;und;0;
node;imprimeur_lithographe;0;10567;10567;und;0;
node;imprimeur_lithographe;0;10572;10572;und;0;
node;imprimeur_lithographe;0;10573;10573;und;0;
node;imprimeur_lithographe;0;10575;10575;und;0;
node;imprimeur_lithographe;0;10576;10576;und;0;
node;imprimeur_lithographe;0;10579;10579;und;0;
node;imprimeur_lithographe;0;10584;10584;und;0;
node;imprimeur_lithographe;0;10585;10585;und;0;
node;imprimeur_lithographe;0;10586;10586;und;0;
node;imprimeur_lithographe;0;10587;10587;und;0;
node;imprimeur_lithographe;0;10588;10588;und;0;
node;imprimeur_lithographe;0;10590;10590;und;0;
node;imprimeur_lithographe;0;10591;10591;und;0;
node;imprimeur_lithographe;0;10593;10593;und;0;
node;imprimeur_lithographe;0;10594;10594;und;0;
node;imprimeur_lithographe;0;10601;10601;und;0;
node;imprimeur_lithographe;0;10604;10604;und;0;
node;imprimeur_lithographe;0;10605;10605;und;0;
node;imprimeur_lithographe;0;10608;10608;und;0;
node;imprimeur_lithographe;0;10613;10613;und;0;
node;imprimeur_lithographe;0;10614;10614;und;0;
node;imprimeur_lithographe;0;10617;10617;und;0;
node;imprimeur_lithographe;0;10618;10618;und;0;
node;imprimeur_lithographe;0;10621;10621;und;0;
node;imprimeur_lithographe;0;10624;10624;und;0;
node;imprimeur_lithographe;0;10625;10625;und;0;
node;imprimeur_lithographe;0;10628;10628;und;0;
node;imprimeur_lithographe;0;10630;10630;und;0;
node;imprimeur_lithographe;0;10633;10633;und;0;
node;imprimeur_lithographe;0;10637;10637;und;0;
node;imprimeur_lithographe;0;10639;10639;und;0;
node;imprimeur_lithographe;0;10641;10641;und;0;
node;imprimeur_lithographe;0;10645;10645;und;0;
node;imprimeur_lithographe;0;10646;10646;und;0;
node;imprimeur_lithographe;0;10650;10650;und;0;
node;imprimeur_lithographe;0;10657;10657;und;0;
node;imprimeur_lithographe;0;10661;10661;und;0;
node;imprimeur_lithographe;0;10663;10663;und;0;
node;imprimeur_lithographe;0;10665;10665;und;0;
node;imprimeur_lithographe;0;10668;10668;und;0;
node;imprimeur_lithographe;0;10669;10669;und;0;
node;imprimeur_lithographe;0;10671;10671;und;0;
node;imprimeur_lithographe;0;10673;10673;und;0;
node;imprimeur_lithographe;0;10674;10674;und;0;
node;imprimeur_lithographe;0;10678;10678;und;0;
node;imprimeur_lithographe;0;10679;10679;und;0;
node;imprimeur_lithographe;0;10685;10685;und;0;
node;imprimeur_lithographe;0;10686;10686;und;0;
node;imprimeur_lithographe;0;10687;10687;und;0;
node;imprimeur_lithographe;0;10688;10688;und;0;
node;imprimeur_lithographe;0;10689;10689;und;0;
node;imprimeur_lithographe;0;10691;10691;und;0;
node;imprimeur_lithographe;0;10692;10692;und;0;
node;imprimeur_lithographe;0;10697;10697;und;0;
node;imprimeur_lithographe;0;10699;10699;und;0;
node;imprimeur_lithographe;0;10700;10700;und;0;
node;imprimeur_lithographe;0;10701;10701;und;0;
node;imprimeur_lithographe;0;10710;10710;und;0;
node;imprimeur_lithographe;0;10711;10711;und;0;
node;imprimeur_lithographe;0;10712;10712;und;0;
node;imprimeur_lithographe;0;10713;10713;und;0;
node;imprimeur_lithographe;0;10714;10714;und;0;
node;imprimeur_lithographe;0;10715;10715;und;0;
node;imprimeur_lithographe;0;10717;10717;und;0;
node;imprimeur_lithographe;0;10719;10719;und;0;
node;imprimeur_lithographe;0;10720;10720;und;0;
node;imprimeur_lithographe;0;10722;10722;und;0;
node;imprimeur_lithographe;0;10724;10724;und;0;
node;imprimeur_lithographe;0;10727;10727;und;0;
node;imprimeur_lithographe;0;10729;10729;und;0;
node;imprimeur_lithographe;0;10737;10737;und;0;
node;imprimeur_lithographe;0;10738;10738;und;0;
node;imprimeur_lithographe;0;10742;10742;und;0;
node;imprimeur_lithographe;0;10988;10988;und;0;1713-05-09 00:00:00
node;imprimeur_lithographe;0;10990;10990;und;0;1814-11-10 00:00:00
node;imprimeur_lithographe;0;10993;10993;und;0;1823-09-12 00:00:00
node;imprimeur_lithographe;0;10995;10995;und;0;1819-08-04 00:00:00
node;imprimeur_lithographe;0;10996;10996;und;0;1803-10-06 00:00:00
node;imprimeur_lithographe;0;10997;10997;und;0;1824-01-06 00:00:00
node;imprimeur_lithographe;0;11001;11001;und;0;1815-09-12 00:00:00
node;imprimeur_lithographe;0;11004;11004;und;0;1803-06-05 00:00:00
node;imprimeur_lithographe;0;11007;11007;und;0;1713-05-09 20:36:00
node;imprimeur_lithographe;0;11008;11008;und;0;1819-01-04 00:00:00
node;imprimeur_lithographe;0;11011;11011;und;0;1826-06-10 00:00:00
node;imprimeur_lithographe;0;11018;11018;und;0;1713-05-09 20:01:00
node;imprimeur_lithographe;0;11019;11019;und;0;1809-12-09 00:00:00
node;imprimeur_lithographe;0;11022;11022;und;0;1896-12-10 00:00:00
node;imprimeur_lithographe;0;11023;11023;und;0;1817-12-10 00:00:00
node;imprimeur_lithographe;0;11025;11025;und;0;1836-08-10 00:00:00
node;imprimeur_lithographe;0;11027;11027;und;0;1831-09-09 00:00:00
node;imprimeur_lithographe;0;11038;11038;und;0;1810-06-05 00:00:00
node;imprimeur_lithographe;0;11039;11039;und;0;1811-11-02 00:00:00
node;imprimeur_lithographe;0;11040;11040;und;0;1713-05-09 18:33:14
node;imprimeur_lithographe;0;11041;11041;und;0;1811-08-02 00:00:00
node;imprimeur_lithographe;0;11042;11042;und;0;1859-10-12 00:00:00
node;imprimeur_lithographe;0;11047;11047;und;0;1885-02-12 00:00:00
node;imprimeur_lithographe;0;11049;11049;und;0;1888-10-10 00:00:00
node;imprimeur_lithographe;0;11056;11056;und;0;1803-05-04 00:00:00
node;imprimeur_lithographe;0;11059;11059;und;0;1834-10-02 00:00:00
node;imprimeur_lithographe;0;11061;11061;und;0;1813-12-08 00:00:00
node;imprimeur_lithographe;0;11062;11062;und;0;1826-06-06 00:00:00
node;imprimeur_lithographe;0;11064;11064;und;0;1713-05-09 18:33:17
node;imprimeur_lithographe;0;11067;11067;und;0;1811-11-04 00:00:00
node;imprimeur_lithographe;0;21531;21531;und;0;1801-02-14 00:00:00
node;imprimeur_lithographe;0;21532;21532;und;0;1814-10-11 00:00:00
node;imprimeur_lithographe;0;21533;21533;und;0;1816-07-19 00:00:00
node;imprimeur_lithographe;0;21534;21534;und;0;1815-03-18 00:00:00
node;imprimeur_lithographe;0;21535;21535;und;0;1823-12-09 00:00:00
node;imprimeur_lithographe;0;21537;21537;und;0;1819-04-08 00:00:00
node;imprimeur_lithographe;0;21538;21538;und;0;1803-06-10 00:00:00
node;imprimeur_lithographe;0;21539;21539;und;0;1824-06-01 00:00:00
node;imprimeur_lithographe;0;21540;21540;und;0;1822-10-23 00:00:00
node;imprimeur_lithographe;0;21541;21541;und;0;1809-02-13 00:00:00
node;imprimeur_lithographe;0;21542;21542;und;0;1831-03-08 00:00:00
node;imprimeur_lithographe;0;21543;21543;und;0;1815-12-09 00:00:00
node;imprimeur_lithographe;0;21544;21544;und;0;1793-08-16 00:00:00
node;imprimeur_lithographe;0;21545;21545;und;0;1818-06-27 00:00:00
node;imprimeur_lithographe;0;21546;21546;und;0;1803-05-06 00:00:00
node;imprimeur_lithographe;0;21548;21548;und;0;1830-06-13 00:00:00
node;imprimeur_lithographe;0;21550;21550;und;0;1819-04-01 00:00:00
node;imprimeur_lithographe;0;21552;21552;und;0;1799-11-28 00:00:00
node;imprimeur_lithographe;0;21553;21553;und;0;1826-10-06 00:00:00
node;imprimeur_lithographe;0;21554;21554;und;0;1804-02-26 00:00:00
node;imprimeur_lithographe;0;21555;21555;und;0;1809-04-25 00:00:00
node;imprimeur_lithographe;0;21556;21556;und;0;1821-04-18 00:00:00
node;imprimeur_lithographe;0;21557;21557;und;0;1799-11-22 00:00:00
node;imprimeur_lithographe;0;21558;21558;und;0;1823-07-21 00:00:00
node;imprimeur_lithographe;0;21561;21561;und;0;1809-09-12 00:00:00
node;imprimeur_lithographe;0;21564;21564;und;0;1815-08-29 00:00:00
node;imprimeur_lithographe;0;21565;21565;und;0;1796-10-12 00:00:00
node;imprimeur_lithographe;0;21566;21566;und;0;1817-10-12 00:00:00
node;imprimeur_lithographe;0;21568;21568;und;0;1814-01-29 00:00:00
node;imprimeur_lithographe;0;21570;21570;und;0;1784-07-24 00:00:00
node;imprimeur_lithographe;0;21571;21571;und;0;1794-08-27 00:00:00
node;imprimeur_lithographe;0;21572;21572;und;0;1825-07-24 00:00:00
node;imprimeur_lithographe;0;21575;21575;und;0;1844-07-06 00:00:00
node;imprimeur_lithographe;0;21576;21576;und;0;1840-12-21 00:00:00
node;imprimeur_lithographe;0;21578;21578;und;0;1820-05-03 00:00:00
node;imprimeur_lithographe;0;21580;21580;und;0;1832-12-02 00:00:00
node;imprimeur_lithographe;0;21581;21581;und;0;1816-09-09 00:00:00
node;imprimeur_lithographe;0;21582;21582;und;0;1830-05-23 00:00:00
node;imprimeur_lithographe;0;21583;21583;und;0;1826-11-12 00:00:00
node;imprimeur_lithographe;0;21584;21584;und;0;1817-01-21 00:00:00
node;imprimeur_lithographe;0;21585;21585;und;0;1787-12-14 00:00:00
node;imprimeur_lithographe;0;21586;21586;und;0;1795-08-28 00:00:00
node;imprimeur_lithographe;0;21587;21587;und;0;1824-04-23 00:00:00
node;imprimeur_lithographe;0;21588;21588;und;0;1819-10-07 00:00:00
node;imprimeur_lithographe;0;21589;21589;und;0;1814-09-14 00:00:00
node;imprimeur_lithographe;0;21590;21590;und;0;1720-01-12 00:00:00
node;imprimeur_lithographe;0;21591;21591;und;0;1797-07-27 00:00:00
node;imprimeur_lithographe;0;21592;21592;und;0;1811-12-08 00:00:00
node;imprimeur_lithographe;0;21593;21593;und;0;1815-01-12 00:00:00
node;imprimeur_lithographe;0;21594;21594;und;0;1810-06-15 00:00:00
node;imprimeur_lithographe;0;21595;21595;und;0;1823-09-24 00:00:00
node;imprimeur_lithographe;0;21596;21596;und;0;1811-03-29 00:00:00
node;imprimeur_lithographe;0;21597;21597;und;0;1808-10-18 00:00:00
node;imprimeur_lithographe;0;21598;21598;und;0;1796-10-13 00:00:00
node;imprimeur_lithographe;0;21599;21599;und;0;1806-01-16 00:00:00
node;imprimeur_lithographe;0;21600;21600;und;0;1829-09-21 00:00:00
node;imprimeur_lithographe;0;21601;21601;und;0;1821-10-10 00:00:00
node;imprimeur_lithographe;0;21602;21602;und;0;1824-03-03 00:00:00
node;imprimeur_lithographe;0;21603;21603;und;0;1830-01-13 00:00:00
node;imprimeur_lithographe;0;21604;21604;und;0;1798-07-16 00:00:00
node;imprimeur_lithographe;0;21605;21605;und;0;1822-11-05 00:00:00
node;imprimeur_lithographe;0;21606;21606;und;0;1801-01-03 00:00:00
node;imprimeur_lithographe;0;21607;21607;und;0;1792-12-11 00:00:00
node;imprimeur_lithographe;0;21608;21608;und;0;1826-01-15 00:00:00
node;imprimeur_lithographe;0;21609;21609;und;0;1819-04-06 00:00:00
node;imprimeur_lithographe;0;21610;21610;und;0;1833-10-11 00:00:00
node;imprimeur_lithographe;0;21611;21611;und;0;1794-05-09 00:00:00
node;imprimeur_lithographe;0;21612;21612;und;0;1806-02-15 00:00:00
node;imprimeur_lithographe;0;21613;21613;und;0;1806-05-14 00:00:00
node;imprimeur_lithographe;0;21614;21614;und;0;1831-01-22 00:00:00
node;imprimeur_lithographe;0;21615;21615;und;0;1807-12-10 00:00:00
node;imprimeur_lithographe;0;21616;21616;und;0;1807-09-05 00:00:00
node;imprimeur_lithographe;0;21617;21617;und;0;1812-05-20 00:00:00
node;imprimeur_lithographe;0;21618;21618;und;0;1786-01-23 00:00:00
node;imprimeur_lithographe;0;21619;21619;und;0;1842-01-27 00:00:00
node;imprimeur_lithographe;0;21620;21620;und;0;1835-05-10 00:00:00
node;imprimeur_lithographe;0;21621;21621;und;0;1831-08-04 00:00:00
node;imprimeur_lithographe;0;21622;21622;und;0;1785-03-02 00:00:00
node;imprimeur_lithographe;0;21623;21623;und;0;1825-07-20 00:00:00
node;imprimeur_lithographe;0;21624;21624;und;0;1819-11-28 00:00:00
node;imprimeur_lithographe;0;21625;21625;und;0;1796-02-28 00:00:00
node;imprimeur_lithographe;0;21626;21626;und;0;1817-01-20 00:00:00
node;imprimeur_lithographe;0;21627;21627;und;0;1776-03-01 00:00:00
node;imprimeur_lithographe;0;21629;21629;und;0;1825-06-09 00:00:00
node;imprimeur_lithographe;0;21856;21856;und;0;1825-08-03 00:00:00
node;imprimeur_lithographe;0;21857;21857;und;0;1810-04-27 00:00:00
node;imprimeur_lithographe;0;21858;21858;und;0;1785-12-19 00:00:00
node;imprimeur_lithographe;0;21859;21859;und;0;1835-09-03 00:00:00
node;imprimeur_lithographe;0;21860;21860;und;0;1783-11-12 00:00:00
node;imprimeur_lithographe;0;21861;21861;und;0;1798-12-02 00:00:00
node;imprimeur_lithographe;0;21862;21862;und;0;1784-11-29 00:00:00
node;imprimeur_lithographe;0;21863;21863;und;0;1802-11-04 00:00:00
node;imprimeur_lithographe;0;21864;21864;und;0;1784-06-10 00:00:00
node;imprimeur_lithographe;0;21865;21865;und;0;1794-12-31 00:00:00
node;imprimeur_lithographe;0;21866;21866;und;0;1796-07-28 00:00:00
node;imprimeur_lithographe;0;21867;21867;und;0;1825-02-22 00:00:00
node;imprimeur_lithographe;0;21868;21868;und;0;1800-05-14 00:00:00
node;imprimeur_lithographe;0;21869;21869;und;0;1791-11-06 00:00:00
node;imprimeur_lithographe;0;21870;21870;und;0;1799-07-15 00:00:00
node;imprimeur_lithographe;0;21871;21871;und;0;1822-03-20 00:00:00
node;imprimeur_lithographe;0;21872;21872;und;0;1769-06-30 00:00:00
node;imprimeur_lithographe;0;21873;21873;und;0;1829-10-26 00:00:00
node;imprimeur_lithographe;0;21874;21874;und;0;1792-01-12 00:00:00
node;imprimeur_lithographe;0;21875;21875;und;0;1816-11-16 00:00:00
node;imprimeur_lithographe;0;21876;21876;und;0;1820-04-22 00:00:00
node;imprimeur_lithographe;0;21877;21877;und;0;1809-08-18 00:00:00
node;imprimeur_lithographe;0;21878;21878;und;0;1807-03-31 00:00:00
node;imprimeur_lithographe;0;21879;21879;und;0;1809-07-28 00:00:00
node;imprimeur_lithographe;0;21880;21880;und;0;1821-09-24 00:00:00
node;imprimeur_lithographe;0;21881;21881;und;0;1822-01-17 00:00:00
node;imprimeur_lithographe;0;21882;21882;und;0;1804-01-03 00:00:00
node;imprimeur_lithographe;0;21883;21883;und;0;1825-09-30 00:00:00
node;imprimeur_lithographe;0;21884;21884;und;0;1801-04-14 00:00:00
node;imprimeur_lithographe;0;21885;21885;und;0;1813-09-26 00:00:00
node;imprimeur_lithographe;0;21886;21886;und;0;1815-08-17 00:00:00
node;imprimeur_lithographe;0;21887;21887;und;0;1822-06-26 00:00:00
node;imprimeur_lithographe;0;21888;21888;und;0;1816-01-30 00:00:00
node;imprimeur_lithographe;0;21889;21889;und;0;1824-01-25 00:00:00
node;imprimeur_lithographe;0;21890;21890;und;0;1817-03-12 00:00:00
node;imprimeur_lithographe;0;21891;21891;und;0;1829-08-01 00:00:00
node;imprimeur_lithographe;0;21892;21892;und;0;1798-02-14 00:00:00
node;imprimeur_lithographe;0;21893;21893;und;0;1821-04-25 00:00:00
node;imprimeur_lithographe;0;21894;21894;und;0;1831-02-21 00:00:00
node;imprimeur_lithographe;0;21895;21895;und;0;1803-02-16 00:00:00
node;imprimeur_lithographe;0;21896;21896;und;0;1807-09-06 00:00:00
node;imprimeur_lithographe;0;21897;21897;und;0;1815-06-12 00:00:00
node;imprimeur_lithographe;0;21898;21898;und;0;1797-09-22 00:00:00
node;imprimeur_lithographe;0;21899;21899;und;0;1824-10-28 00:00:00
node;imprimeur_lithographe;0;21900;21900;und;0;1816-05-05 00:00:00
node;imprimeur_lithographe;0;21901;21901;und;0;1819-09-26 00:00:00
node;imprimeur_lithographe;0;21902;21902;und;0;1837-02-18 00:00:00
node;imprimeur_lithographe;0;21903;21903;und;0;1829-09-29 00:00:00
node;imprimeur_lithographe;0;21904;21904;und;0;1833-06-06 00:00:00
node;imprimeur_lithographe;0;21905;21905;und;0;1831-12-23 00:00:00
node;imprimeur_lithographe;0;21906;21906;und;0;1815-10-02 00:00:00
node;imprimeur_lithographe;0;21907;21907;und;0;1832-12-28 00:00:00
node;imprimeur_lithographe;0;21908;21908;und;0;1803-10-19 00:00:00
node;imprimeur_lithographe;0;21909;21909;und;0;1804-07-03 00:00:00
node;imprimeur_lithographe;0;21910;21910;und;0;1825-05-18 00:00:00
node;imprimeur_lithographe;0;21911;21911;und;0;1801-04-29 00:00:00
node;imprimeur_lithographe;0;21912;21912;und;0;1830-03-18 00:00:00
node;imprimeur_lithographe;0;21913;21913;und;0;1809-04-17 00:00:00
node;imprimeur_lithographe;0;21914;21914;und;0;1791-03-03 00:00:00
node;imprimeur_lithographe;0;21915;21915;und;0;1802-06-10 00:00:00
node;imprimeur_lithographe;0;21916;21916;und;0;1793-06-20 00:00:00
node;imprimeur_lithographe;0;21917;21917;und;0;1811-11-22 00:00:00
node;imprimeur_lithographe;0;21918;21918;und;0;1790-07-08 00:00:00
node;imprimeur_lithographe;0;21919;21919;und;0;1800-04-06 00:00:00
node;imprimeur_lithographe;0;21920;21920;und;0;1818-10-11 00:00:00
node;imprimeur_lithographe;0;21922;21922;und;0;1827-02-15 00:00:00
node;imprimeur_lithographe;0;21923;21923;und;0;1804-12-23 00:00:00
node;imprimeur_lithographe;0;21924;21924;und;0;1802-08-16 00:00:00
node;imprimeur_lithographe;0;21925;21925;und;0;1834-11-01 00:00:00
node;imprimeur_lithographe;0;21926;21926;und;0;1809-08-07 00:00:00
node;imprimeur_lithographe;0;21927;21927;und;0;1808-10-23 00:00:00
node;imprimeur_lithographe;0;21928;21928;und;0;1805-08-23 00:00:00
node;imprimeur_lithographe;0;21929;21929;und;0;1794-09-20 00:00:00
