entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_ville_value;field_ville_format
node;imprimeur_lithographe;0;23257;23257;und;0;Bourg-en-Bresse (Ain);
node;imprimeur_lithographe;0;23258;23258;und;0;Bourg en Bresse (Ain);
node;imprimeur_lithographe;0;23259;23259;und;0;Bourg en Bresse (Ain);
node;imprimeur_lithographe;0;23260;23260;und;0;Bourg en Bresse (Ain);
node;imprimeur_lithographe;0;23262;23261;und;0;Bourg (Ain);
node;imprimeur_lithographe;0;23263;23263;und;0;Bourg (Ain);
node;imprimeur_lithographe;0;23264;23264;und;0;Bourg (Ain);
node;imprimeur_lithographe;0;23265;23265;und;0;Bourg en Bresse (Ain);
node;imprimeur_lithographe;0;23266;23266;und;0;Bourg-en-Bresse (Ain);
node;imprimeur_lithographe;0;23267;23267;und;0;Belley (Ain);
node;imprimeur_lithographe;0;23268;23268;und;0;Belley (Ain);
node;imprimeur_lithographe;0;23269;23269;und;0;Belley (Ain);
node;imprimeur_lithographe;0;23270;23270;und;0;Paris;
node;imprimeur_lithographe;0;23271;23271;und;0;Bayonne (Basses-Pyrénées);
node;imprimeur_lithographe;0;23272;23272;und;0;Sélestat (Bas-Rhin);
node;imprimeur_lithographe;0;23273;23273;und;0;Ribeauvillé (Haut-Rhin);
node;imprimeur_lithographe;0;23274;23274;und;0;Stenay (Meuse);
node;imprimeur_lithographe;0;23275;23275;und;0;Marseille;
node;imprimeur_lithographe;0;23276;23276;und;0;Chaumont (Haute-Marne);
node;imprimeur_lithographe;0;23277;23277;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23278;23278;und;0;Rochefort (Charente-inférieure);
node;imprimeur_lithographe;0;23280;23280;und;0;Toulouse;
node;imprimeur_lithographe;0;23283;23283;und;0;Lunéville;
node;imprimeur_lithographe;0;23284;23284;und;0;Melun;
node;imprimeur_lithographe;0;23285;23285;und;0;Châteauroux;
node;imprimeur_lithographe;0;23287;23287;und;0;Paris;
node;imprimeur_lithographe;0;23288;23288;und;0;Paris;
node;imprimeur_lithographe;0;23289;23289;und;0;Paris;
node;imprimeur_lithographe;0;23290;23290;und;0;Chauny (Aisne);
node;imprimeur_lithographe;0;23291;23291;und;0;Chauny (Aisne);
node;imprimeur_lithographe;0;23292;23292;und;0;Chauny (Aisne);
node;imprimeur_lithographe;0;23293;23293;und;0;Chauny (Aisne);
node;imprimeur_lithographe;0;23294;23294;und;0;Chauny (Aisne);
node;imprimeur_lithographe;0;23295;23295;und;0;Chauny (Aisne);
node;imprimeur_lithographe;0;23296;23296;und;0;Coincy (Aisne);
node;imprimeur_lithographe;0;23297;23297;und;0;Guise (Aisne);
node;imprimeur_lithographe;0;23298;23298;und;0;Guise (Aisne);
node;imprimeur_lithographe;0;23299;23299;und;0;Guise (Aisne);
node;imprimeur_lithographe;0;23300;23300;und;0;La Fère (Aisne);
node;imprimeur_lithographe;0;23301;23301;und;0;La Fère (Aisne);
node;imprimeur_lithographe;0;23302;23302;und;0;La Fère (Aisne);
node;imprimeur_lithographe;0;23303;23303;und;0;La Fère (Aisne);
node;imprimeur_lithographe;0;23304;23304;und;0;La Fère (Aisne);
node;imprimeur_lithographe;0;23305;23305;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23306;23306;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23307;23307;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23308;23308;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23309;23309;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23310;23310;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23311;23311;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23312;23312;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23313;23313;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23314;23314;und;0;Laon (Aisne);
node;imprimeur_lithographe;0;23315;23315;und;0;La Fère (Aisne);
node;imprimeur_lithographe;0;23316;23316;und;0;La Fère (Aisne);
node;imprimeur_lithographe;0;23317;23317;und;0;La Fère (Aisne);
node;imprimeur_lithographe;0;23318;23318;und;0;Paris;
node;imprimeur_lithographe;0;23319;23319;und;0;Gap (Hautes-Alpes);
node;imprimeur_lithographe;0;23320;23320;und;0;Gap (Hautes-Alpes);
node;imprimeur_lithographe;0;23321;23321;und;0;Gap (Hautes-Alpes);
node;imprimeur_lithographe;0;23322;23322;und;0;Cannes (Alpes-Maritimes);
node;imprimeur_lithographe;0;23323;23323;und;0;Cannes (Alpes-Maritimes);
node;imprimeur_lithographe;0;23324;23324;und;0;Cannes (Alpes-Maritimes);
node;imprimeur_lithographe;0;23325;23325;und;0;Grasse (Alpes-Maritimes);
node;imprimeur_lithographe;0;23326;23326;und;0;Grasse (Alpes-Maritimes);
node;imprimeur_lithographe;0;23327;23327;und;0;Grasse (Alpes-Maritimes);
node;imprimeur_lithographe;0;23328;23328;und;0;Digne (Basses-Alpes);
node;imprimeur_lithographe;0;23329;23329;und;0;Digne (Basses-Alpes);
node;imprimeur_lithographe;0;23330;23330;und;0;Neuilly-Saint-Front (Aisne);
node;imprimeur_lithographe;0;23331;23331;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23332;23332;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23333;23333;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23334;23334;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23335;23335;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23336;23336;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23337;23337;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23338;23338;und;0;Saint-Quentin;
node;imprimeur_lithographe;0;23339;23339;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23340;23340;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23341;23341;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23342;23342;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23343;23343;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23344;23344;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23345;23345;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23346;23346;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23347;23347;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23348;23348;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23349;23349;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23350;23350;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23351;23351;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23352;23352;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23353;23353;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23354;23354;und;0;Saint-Quentin (Aisne);
node;imprimeur_lithographe;0;23355;23355;und;0;Villers-Cotteret (Aisne);
node;imprimeur_lithographe;0;23356;23356;und;0;Vervins (Aisne);
node;imprimeur_lithographe;0;23357;23357;und;0;Vervins (Aisne);
node;imprimeur_lithographe;0;23358;23358;und;0;Vervins (Aisne);
node;imprimeur_lithographe;0;23359;23359;und;0;Soissons (Aisne);
node;imprimeur_lithographe;0;23360;23360;und;0;Soissons (Aisne);
node;imprimeur_lithographe;0;23361;23361;und;0;Soissons (Aisne);
node;imprimeur_lithographe;0;23362;23362;und;0;Soissons (Aisne);
node;imprimeur_lithographe;0;23363;23363;und;0;Soissons (Aisne);
node;imprimeur_lithographe;0;23364;23364;und;0;Soissons (Aisne);
node;imprimeur_lithographe;0;23365;23365;und;0;Soissons (Aisne);
node;imprimeur_lithographe;0;23366;23366;und;0;Nice (Alpes-Maritimes);
node;imprimeur_lithographe;0;23367;23367;und;0;Nice (Alpes-maritimes);
node;imprimeur_lithographe;0;23368;23368;und;0;Nice (Alpes-maritimes);
node;imprimeur_lithographe;0;23369;23369;und;0;Nice (Alpes-maritimes);
node;imprimeur_lithographe;0;23370;23370;und;0;Nice (Alpes-maritimes);
node;imprimeur_lithographe;0;23371;23371;und;0;Nice (Alpes-maritimes);
node;imprimeur_lithographe;0;23372;23372;und;0;Nice (Alpes-maritimes);
node;imprimeur_lithographe;0;23373;23373;und;0;Nice (Alpes-maritimes);
node;imprimeur_lithographe;0;23374;23374;und;0;Foix (Ariège);
node;imprimeur_lithographe;0;23375;23375;und;0;Foix (Ariège);
node;imprimeur_lithographe;0;23376;23376;und;0;Foix (Ariège);
node;imprimeur_lithographe;0;23377;23377;und;0;Pamiers (Ariège);
node;imprimeur_lithographe;0;23378;23378;und;0;Saint-Girons (Ariège);
node;imprimeur_lithographe;0;23379;23379;und;0;Carcassonne (Aude);
node;imprimeur_lithographe;0;23380;23380;und;0;Carcassonne (Aude);
node;imprimeur_lithographe;0;23381;23381;und;0;Carcassonne (Aude);
node;imprimeur_lithographe;0;23382;23382;und;0;Carcassonne (Aude);
node;imprimeur_lithographe;0;23383;23383;und;0;Castelnaudary (Aude);
node;imprimeur_lithographe;0;23384;23384;und;0;Narbonne (Aude);
node;imprimeur_lithographe;0;23385;23385;und;0;Narbonne (Aude);
node;imprimeur_lithographe;0;23386;23386;und;0;Narbonne (Aude);
node;imprimeur_lithographe;0;23387;23387;und;0;Millau (Aveyron);
node;imprimeur_lithographe;0;23388;23388;und;0;Rodez (Aveyron);
node;imprimeur_lithographe;0;23389;23389;und;0;Rodez (Aveyron);
node;imprimeur_lithographe;0;23390;23390;und;0;Rodez (Aveyron);
node;imprimeur_lithographe;0;23391;23391;und;0;Rodez (Aveyron);
node;imprimeur_lithographe;0;23392;23392;und;0;Saint-Affrique (Aveyron);
node;imprimeur_lithographe;0;23393;23393;und;0;Aurillac (Cantal);
node;imprimeur_lithographe;0;23394;23394;und;0;Aurillac (Cantal);
node;imprimeur_lithographe;0;23395;23395;und;0;Aurillac (Cantal);
node;imprimeur_lithographe;0;23396;23396;und;0;Aurillac (Cantal);
node;imprimeur_lithographe;0;23397;23397;und;0;Aurillac (Cantal);
node;imprimeur_lithographe;0;23398;23398;und;0;Murat (Cantal);
node;imprimeur_lithographe;0;23399;23399;und;0;Murat (Cantal);
node;imprimeur_lithographe;0;23400;23400;und;0;Murat (Cantal);
node;imprimeur_lithographe;0;23401;23401;und;0;Mauriac (Cantal);
node;imprimeur_lithographe;0;23402;23402;und;0;Annonay (Ardèche);
node;imprimeur_lithographe;0;23403;23403;und;0;Annonay (Ardèche);
node;imprimeur_lithographe;0;23404;23404;und;0;Annonay (Ardèche);
node;imprimeur_lithographe;0;23405;23405;und;0;Aubenas (Ardèche);
node;imprimeur_lithographe;0;23406;23406;und;0;Aubenas (Ardèche);
node;imprimeur_lithographe;0;23407;23407;und;0;Privas (Ardèche);
node;imprimeur_lithographe;0;23408;23408;und;0;Privas (Ardèche);
node;imprimeur_lithographe;0;23409;23409;und;0;Privas (Ardèche);
node;imprimeur_lithographe;0;23410;23410;und;0;Privas (Ardèche);
node;imprimeur_lithographe;0;23411;23411;und;0;Privas (Ardèche);
node;imprimeur_lithographe;0;23412;23412;und;0;Privas (Ardèche);
node;imprimeur_lithographe;0;23413;23413;und;0;Tournon (Ardèche);
node;imprimeur_lithographe;0;23414;23414;und;0;Tournon (Ardèche);
node;imprimeur_lithographe;0;23415;23415;und;0;Tournon (Ardèche);
node;imprimeur_lithographe;0;23416;23416;und;0;Ajaccio (Corse);
node;imprimeur_lithographe;0;23417;23417;und;0;Ajaccio (Corse);
node;imprimeur_lithographe;0;23418;23418;und;0;Brive (Corrèze);
node;imprimeur_lithographe;0;23419;23419;und;0;Tulle (Corrèze);
node;imprimeur_lithographe;0;23420;23420;und;0;Tulle (Corrèze);
node;imprimeur_lithographe;0;23421;23421;und;0;Tulle (Corrèze);
node;imprimeur_lithographe;0;23422;23422;und;0;Ussel (Corrèze);
node;imprimeur_lithographe;0;23423;23423;und;0;Vichy (Allier);
node;imprimeur_lithographe;0;23424;23424;und;0;Cusset (Allier);
node;imprimeur_lithographe;0;23425;23425;und;0;Cusset (Allier);
node;imprimeur_lithographe;0;23426;23426;und;0;Gannat (Allier);
node;imprimeur_lithographe;0;23427;23427;und;0;Gannat (Allier);
node;imprimeur_lithographe;0;23428;23428;und;0;Lapalisse (Allier);
node;imprimeur_lithographe;0;23429;23429;und;0;Montluçon (Allier);
node;imprimeur_lithographe;0;23430;23430;und;0;Montluçon (Allier);
node;imprimeur_lithographe;0;23431;23431;und;0;Montluçon (Allier);
node;imprimeur_lithographe;0;23432;23432;und;0;Montluçon (Allier);
node;imprimeur_lithographe;0;23433;23433;und;0;Montluçon (Allier);
node;imprimeur_lithographe;0;23434;23434;und;0;Montluçon (Allier);
node;imprimeur_lithographe;0;23435;23435;und;0;Montluçon (Allier);
node;imprimeur_lithographe;0;23436;23436;und;0;Montluçon (Allier);
node;imprimeur_lithographe;0;23437;23437;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23438;23438;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23439;23439;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23440;23440;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23441;23441;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23442;23442;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23443;23443;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23444;23444;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23445;23445;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23446;23446;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23447;23447;und;0;Moulins (Allier);
node;imprimeur_lithographe;0;23448;23448;und;0;Vichy (Allier);
node;imprimeur_lithographe;0;23449;23449;und;0;Vichy (Allier);
node;imprimeur_lithographe;0;23450;23450;und;0;Ribemont (Aisne);
node;imprimeur_lithographe;0;23451;23451;und;0;Vouziers (Ardennes);
node;imprimeur_lithographe;0;23452;23452;und;0;Vouziers (Ardennes);
node;imprimeur_lithographe;0;23453;23453;und;0;Vouziers (Ardennes);
node;imprimeur_lithographe;0;23454;23454;und;0;Vouziers (Ardennes);
node;imprimeur_lithographe;0;23455;23455;und;0;Vouziers (Ardennes);
node;imprimeur_lithographe;0;23456;23456;und;0;Vouziers (Ardennes);
node;imprimeur_lithographe;0;23457;23457;und;0;Sedan (Ardennes);
node;imprimeur_lithographe;0;23458;23458;und;0;Sedan (Ardennes);
node;imprimeur_lithographe;0;23459;23459;und;0;Sedan (Ardennes);
node;imprimeur_lithographe;0;23460;23460;und;0;Sedan (Ardennes);
node;imprimeur_lithographe;0;23461;23461;und;0;Sedan (Ardennes);
node;imprimeur_lithographe;0;23462;23462;und;0;Sedan (Ardennes);
node;imprimeur_lithographe;0;23463;23463;und;0;Sedan (Ardennes);
node;imprimeur_lithographe;0;23464;23464;und;0;Sedan (Ardennes);
node;imprimeur_lithographe;0;23465;23465;und;0;Rocroi (Ardennes);
node;imprimeur_lithographe;0;23466;23466;und;0;Rethel (Ardennes);
node;imprimeur_lithographe;0;23467;23467;und;0;Rethel (Ardennes);
node;imprimeur_lithographe;0;23468;23468;und;0;Rethel (Ardennes);
node;imprimeur_lithographe;0;23469;23469;und;0;Rethel (Ardennes);
node;imprimeur_lithographe;0;23470;23470;und;0;Mézières (Ardennes);
node;imprimeur_lithographe;0;23471;23471;und;0;Mézières (Ardennes);
node;imprimeur_lithographe;0;23472;23472;und;0;Mézières (Ardennes);
node;imprimeur_lithographe;0;23473;23473;und;0;Givet (Ardennes);
node;imprimeur_lithographe;0;23474;23474;und;0;Charleville (Ardennes);
node;imprimeur_lithographe;0;23475;23475;und;0;Charleville (Ardennes);
node;imprimeur_lithographe;0;23476;23476;und;0;Charleville (Ardennes);
node;imprimeur_lithographe;0;23477;23477;und;0;Charleville (Ardennes);
node;imprimeur_lithographe;0;23478;23478;und;0;Charleville (Ardennes);
node;imprimeur_lithographe;0;23479;23479;und;0;Charleville (Ardennes);
node;imprimeur_lithographe;0;23480;23480;und;0;Charleville (Ardennes);
node;imprimeur_lithographe;0;23481;23481;und;0;Charleville (Ardennes);
node;imprimeur_lithographe;0;23482;23482;und;0;Charleville (Ardennes);
node;imprimeur_lithographe;0;23483;23483;und;0;Rochefort (Charente-inférieure);
node;imprimeur_lithographe;0;23484;23484;und;0;Saint-Amand (Cher);
node;imprimeur_lithographe;0;23485;23485;und;0;Saint-Amand (Cher);
node;imprimeur_lithographe;0;23486;23486;und;0;Saint-Amand (Cher);
node;imprimeur_lithographe;0;23487;23487;und;0;Vierzon (Cher);
node;imprimeur_lithographe;0;23488;23488;und;0;Bourges (Cher);
node;imprimeur_lithographe;0;23489;23489;und;0;Bourges (Cher);
node;imprimeur_lithographe;0;23490;23490;und;0;Bourges (Cher);
node;imprimeur_lithographe;0;23491;23491;und;0;Bourges (Cher);
node;imprimeur_lithographe;0;23492;23492;und;0;Bourges (Cher);
node;imprimeur_lithographe;0;23493;23493;und;0;Bourges (Cher);
node;imprimeur_lithographe;0;23494;23494;und;0;Bourges (Cher);
node;imprimeur_lithographe;0;23495;23495;und;0;Bourges (Cher);
node;imprimeur_lithographe;0;23496;23496;und;0;Bourges (Cher);
node;imprimeur_lithographe;0;23497;23497;und;0;Saintes (Charente-inférieure);
node;imprimeur_lithographe;0;23498;23498;und;0;Saintes (Charente-inférieure);
node;imprimeur_lithographe;0;23499;23499;und;0;Saintes (Charente-inférieure);
node;imprimeur_lithographe;0;23500;23500;und;0;Saintes (Charente-inférieure);
node;imprimeur_lithographe;0;23501;23501;und;0;Saintes (Charente-inférieure);
node;imprimeur_lithographe;0;23502;23502;und;0;Saint-Jean d'Angély (Charente-inférieure);
node;imprimeur_lithographe;0;23503;23503;und;0;Saint-Jean d'Angély (Charente-inférieure);
node;imprimeur_lithographe;0;23504;23504;und;0;Rochefort (Charente-inférieure);
node;imprimeur_lithographe;0;23505;23505;und;0;Rochefort (Charente-inférieure);
node;imprimeur_lithographe;0;23506;23506;und;0;Rochefort (Charente-inférieure);
node;imprimeur_lithographe;0;23507;23507;und;0;Rochefort (Charente-inférieure);
node;imprimeur_lithographe;0;23510;23510;und;0;Aubusson (Creuse);
node;imprimeur_lithographe;0;23511;23511;und;0;Aubusson (Creuse);
node;imprimeur_lithographe;0;23512;23512;und;0;Chambon (Creuse);
node;imprimeur_lithographe;0;23513;23513;und;0;Chambon (Creuse);
node;imprimeur_lithographe;0;23514;23514;und;0;Chambon (Creuse);
node;imprimeur_lithographe;0;23515;23515;und;0;Guéret (Creuse);
node;imprimeur_lithographe;0;23516;23516;und;0;Guéret (Creuse);
node;imprimeur_lithographe;0;23517;23517;und;0;Confolens (Charente);
node;imprimeur_lithographe;0;23518;23518;und;0;La Rochefoucauld (Charente);
node;imprimeur_lithographe;0;23519;23519;und;0;Ruffec (Charente);
node;imprimeur_lithographe;0;23520;23520;und;0;Paris;
node;imprimeur_lithographe;0;23521;23521;und;0;Barbezieux (Charente);
node;imprimeur_lithographe;0;23522;23522;und;0;Barbezieux (Charente);
node;imprimeur_lithographe;0;23523;23523;und;0;Barbezieux Charente);
node;imprimeur_lithographe;0;23524;23524;und;0;Chalais (Charente);
node;imprimeur_lithographe;0;23525;23525;und;0;Cognac (Charente);
node;imprimeur_lithographe;0;23526;23526;und;0;Cognac (Charente);
node;imprimeur_lithographe;0;23527;23527;und;0;Cognac (Charente);
node;imprimeur_lithographe;0;23528;23528;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23529;23529;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23530;23530;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23531;23531;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23532;23532;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23533;23533;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23534;23534;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23535;23535;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23536;23536;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23537;23537;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23538;23538;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23539;23539;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23540;23540;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23541;23541;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23542;23542;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23543;23543;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23544;23544;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23545;23545;und;0;Angoulême (Charente);
node;imprimeur_lithographe;0;23546;23546;und;0;Guingamp (Côtes d'Armor);
node;imprimeur_lithographe;0;23547;23547;und;0;Guingamp (Côtes d'Armor);
node;imprimeur_lithographe;0;23548;23548;und;0;Guingamp (Côtes d'Armor);
node;imprimeur_lithographe;0;23549;23549;und;0;Lannion (Côtes-du-Nord);
node;imprimeur_lithographe;0;23550;23550;und;0;Loudéac (Côtes-du-Nord);
node;imprimeur_lithographe;0;23551;23551;und;0;Loudéac (Côtes d'Armor);
node;imprimeur_lithographe;0;23552;23552;und;0;Saint-Brieuc (Côtes d'Armor);
node;imprimeur_lithographe;0;23553;23553;und;0;Saint-Brieuc (Côtes d'Armor);
node;imprimeur_lithographe;0;23554;23554;und;0;Saint-Brieuc (Côtes d' Armor);
node;imprimeur_lithographe;0;23555;23555;und;0;Saint-Brieuc (Côtes d'Armor);
node;imprimeur_lithographe;0;23556;23556;und;0;La Rochelle (Charente-inférieure);
node;imprimeur_lithographe;0;23557;23557;und;0;La Rochelle (Charente-inférieure);
node;imprimeur_lithographe;0;23558;23558;und;0;La Rochelle (Charente-inférieure);
node;imprimeur_lithographe;0;23559;23559;und;0;La Rochelle (Charente-inférieure);
node;imprimeur_lithographe;0;23560;23560;und;0;La Rochelle (Charente-inférieure);
node;imprimeur_lithographe;0;23561;23561;und;0;La Rochelle (Charente-inférieure);
node;imprimeur_lithographe;0;23562;23562;und;0;Marennes (Charente-inférieure);
node;imprimeur_lithographe;0;23563;23563;und;0;Jonzac (Charente-inférieure);
node;imprimeur_lithographe;0;23564;23564;und;0;Jonzac (Charente-inférieure);
node;imprimeur_lithographe;0;23565;23565;und;0;Jonzac (Charente-inférieure);
node;imprimeur_lithographe;0;23566;23566;und;0;Arbois (Jura);
node;imprimeur_lithographe;0;23567;23567;und;0;Arbois (Jura);
node;imprimeur_lithographe;0;23568;23568;und;0;Arbois (Jura);
node;imprimeur_lithographe;0;23569;23569;und;0;Arbois (Jura);
node;imprimeur_lithographe;0;23570;23570;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23571;23571;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23572;23572;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23573;23573;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23574;23574;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23575;23575;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23576;23576;und;0;Saint-Claude (Jura);
node;imprimeur_lithographe;0;23577;23577;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23578;23578;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23579;23579;und;0;Lons-le-Saunier (Jura);
node;imprimeur_lithographe;0;23580;23580;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23581;23581;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23582;23582;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23583;23583;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23584;23584;und;0;Dole (Jura);
node;imprimeur_lithographe;0;23585;23585;und;0;Lons-le-Saunier (Jura);
node;imprimeur_lithographe;0;23586;23586;und;0;Lons-le-Saunier (Jura);
node;imprimeur_lithographe;0;23587;23587;und;0;Lons-le-Saunier (Jura);
node;imprimeur_lithographe;0;23588;23588;und;0;Lons-le-Saunier (Jura);
node;imprimeur_lithographe;0;23589;23589;und;0;Lons-le-Saunier (Jura);
node;imprimeur_lithographe;0;23590;23590;und;0;Lons-le-Saunier (Jura);
node;imprimeur_lithographe;0;23591;23591;und;0;Lons-le-Saunier (Jura);
node;imprimeur_lithographe;0;23592;23592;und;0;Morez (Jura);
node;imprimeur_lithographe;0;23593;23593;und;0;Morez (Jura);
node;imprimeur_lithographe;0;23594;23594;und;0;Saint-Claude (Jura);
node;imprimeur_lithographe;0;23595;23595;und;0;Saint-Claude (Jura);
node;imprimeur_lithographe;0;23596;23596;und;0;Salins (Jura);
node;imprimeur_lithographe;0;23597;23597;und;0;Honfleur (Calvados);
node;imprimeur_lithographe;0;23598;23598;und;0;Honfleur (Calvados);
node;imprimeur_lithographe;0;23599;23599;und;0;Honfleur (Calvados);
node;imprimeur_lithographe;0;23600;23600;und;0;Honfleur (Calvados);
node;imprimeur_lithographe;0;23601;23601;und;0;Honfleur  (Calvados);
node;imprimeur_lithographe;0;23602;23602;und;0;Falaise (Calvados);
node;imprimeur_lithographe;0;23603;23603;und;0;Falaise (Calvados);
node;imprimeur_lithographe;0;23604;23604;und;0;Falaise (Calvados);
node;imprimeur_lithographe;0;23605;23605;und;0;Falaise  (Calvados);
node;imprimeur_lithographe;0;23606;23606;und;0;Condé-sur-Noireau (Calvados);
node;imprimeur_lithographe;0;23607;23607;und;0;Condé-sur-Noireau (Calvados);
node;imprimeur_lithographe;0;23608;23608;und;0;Condé-sur-Noireau (Calvados);
node;imprimeur_lithographe;0;23609;23609;und;0;Condé-sur-Noireau  (Calvados);
node;imprimeur_lithographe;0;23610;23610;und;0;Condé-sur-Noireau  (Calvados);
node;imprimeur_lithographe;0;23611;23611;und;0;Bayeux (Calvados);
node;imprimeur_lithographe;0;23612;23612;und;0;Bayeux (Calvados);
node;imprimeur_lithographe;0;23613;23613;und;0;Bayeux  (Calvados);
node;imprimeur_lithographe;0;23614;23614;und;0;Bayeux (Calvados);
node;imprimeur_lithographe;0;23615;23615;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23616;23616;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23617;23617;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23618;23618;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23619;23619;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23620;23620;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23621;23621;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23622;23622;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23623;23623;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23624;23624;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23625;23625;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23626;23626;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23627;23627;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23628;23628;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23629;23629;und;0;Caen (Calvados);
node;imprimeur_lithographe;0;23630;23630;und;0;Vire (Calvados);
node;imprimeur_lithographe;0;23631;23631;und;0;Trouville (Calvados);
node;imprimeur_lithographe;0;23632;23632;und;0;Vire (Calvados);
node;imprimeur_lithographe;0;23633;23633;und;0;Lisieux (Calvados);
node;imprimeur_lithographe;0;23634;23634;und;0;Lisieux (Calvados);
node;imprimeur_lithographe;0;23635;23635;und;0;Lisieux (Calvados);
node;imprimeur_lithographe;0;23636;23636;und;0;Périgueux (Dordogne);
node;imprimeur_lithographe;0;23637;23637;und;0;Périgueux (Dordogne);
