entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_date_de_fin_du_brevet_value
node;imprimeur_lithographe;0;22788;22788;und;0;1851-09-27 00:00:00
node;imprimeur_lithographe;0;22789;22789;und;0;1853-12-12 00:00:00
node;imprimeur_lithographe;0;22793;22793;und;0;1854-11-27 00:00:00
node;imprimeur_lithographe;0;22794;22794;und;0;1880-01-01 00:00:00
node;imprimeur_lithographe;0;22795;22795;und;0;1857-06-22 00:00:00
node;imprimeur_lithographe;0;22796;22796;und;0;1856-12-15 00:00:00
node;imprimeur_lithographe;0;22797;22797;und;0;1851-06-12 00:00:00
node;imprimeur_lithographe;0;22800;22800;und;0;1845-05-16 00:00:00
node;imprimeur_lithographe;0;22801;22801;und;0;1865-01-27 00:00:00
node;imprimeur_lithographe;0;22804;22804;und;0;1851-10-17 00:00:00
node;imprimeur_lithographe;0;22805;22805;und;0;1834-03-18 00:00:00
node;imprimeur_lithographe;0;22806;22806;und;0;1857-12-03 00:00:00
node;imprimeur_lithographe;0;22808;22808;und;0;1851-08-23 00:00:00
node;imprimeur_lithographe;0;22809;22809;und;0;1856-07-24 00:00:00
node;imprimeur_lithographe;0;22813;22813;und;0;1863-06-22 00:00:00
node;imprimeur_lithographe;0;22816;22816;und;0;1856-02-28 00:00:00
node;imprimeur_lithographe;0;22817;22817;und;0;1860-02-08 00:00:00
node;imprimeur_lithographe;0;22818;22818;und;0;1875-10-16 00:00:00
node;imprimeur_lithographe;0;22819;22819;und;0;1860-03-05 00:00:00
node;imprimeur_lithographe;0;22821;22821;und;0;1854-04-26 00:00:00
node;imprimeur_lithographe;0;22822;22822;und;0;1856-04-25 00:00:00
node;imprimeur_lithographe;0;22823;22823;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;22824;22824;und;0;1857-03-14 00:00:00
node;imprimeur_lithographe;0;22829;22829;und;0;1857-09-02 00:00:00
node;imprimeur_lithographe;0;22830;22830;und;0;1866-03-21 00:00:00
node;imprimeur_lithographe;0;22836;22836;und;0;1846-12-19 00:00:00
node;imprimeur_lithographe;0;22837;22837;und;0;1856-09-12 00:00:00
node;imprimeur_lithographe;0;22838;22838;und;0;1854-01-17 00:00:00
node;imprimeur_lithographe;0;22839;22839;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;22840;22840;und;0;1855-03-28 00:00:00
node;imprimeur_lithographe;0;22842;22842;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;22843;22843;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;22849;22849;und;0;1851-01-11 00:00:00
node;imprimeur_lithographe;0;22850;22850;und;0;1861-04-23 00:00:00
node;imprimeur_lithographe;0;22851;22851;und;0;1856-12-15 00:00:00
node;imprimeur_lithographe;0;22852;22852;und;0;1863-06-02 00:00:00
node;imprimeur_lithographe;0;22853;22853;und;0;1850-11-21 00:00:00
node;imprimeur_lithographe;0;22854;22854;und;0;1855-02-08 00:00:00
node;imprimeur_lithographe;0;22856;22856;und;0;1875-09-13 00:00:00
node;imprimeur_lithographe;0;22861;22861;und;0;1853-01-31 00:00:00
node;imprimeur_lithographe;0;22862;22862;und;0;1872-01-01 00:00:00
node;imprimeur_lithographe;0;22863;22863;und;0;1856-10-25 00:00:00
node;imprimeur_lithographe;0;22865;22865;und;0;1827-09-04 00:00:00
node;imprimeur_lithographe;0;22866;22866;und;0;1855-01-09 00:00:00
node;imprimeur_lithographe;0;22868;22868;und;0;1859-01-19 00:00:00
node;imprimeur_lithographe;0;22869;22869;und;0;1850-08-20 00:00:00
node;imprimeur_lithographe;0;22871;22871;und;0;1873-10-29 00:00:00
node;imprimeur_lithographe;0;22872;22872;und;0;1859-09-15 00:00:00
node;imprimeur_lithographe;0;22873;22873;und;0;1820-12-01 00:00:00
node;imprimeur_lithographe;0;22876;22876;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;22877;22877;und;0;1855-02-16 00:00:00
node;imprimeur_lithographe;0;22878;22878;und;0;1855-01-20 00:00:00
node;imprimeur_lithographe;0;22880;22880;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;22881;22881;und;0;1852-08-09 00:00:00
node;imprimeur_lithographe;0;22882;22882;und;0;1851-01-18 00:00:00
node;imprimeur_lithographe;0;22884;22884;und;0;1853-08-16 00:00:00
node;imprimeur_lithographe;0;22885;22885;und;0;1856-12-15 00:00:00
node;imprimeur_lithographe;0;22886;22886;und;0;1864-08-30 00:00:00
node;imprimeur_lithographe;0;22888;22888;und;0;1854-02-06 00:00:00
node;imprimeur_lithographe;0;22889;22889;und;0;1860-08-28 00:00:00
node;imprimeur_lithographe;0;22890;22890;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;22891;22891;und;0;1857-06-03 00:00:00
node;imprimeur_lithographe;0;22892;22892;und;0;1866-08-22 00:00:00
node;imprimeur_lithographe;0;22893;22893;und;0;1854-03-22 00:00:00
node;imprimeur_lithographe;0;22894;22894;und;0;1861-06-29 00:00:00
node;imprimeur_lithographe;0;22896;22896;und;0;1872-05-02 00:00:00
node;imprimeur_lithographe;0;22897;22897;und;0;1826-04-11 00:00:00
node;imprimeur_lithographe;0;22902;22902;und;0;1840-12-01 00:00:00
node;imprimeur_lithographe;0;22903;22903;und;0;1858-10-08 00:00:00
node;imprimeur_lithographe;0;22906;22906;und;0;1859-04-04 00:00:00
node;imprimeur_lithographe;0;22907;22907;und;0;1853-10-10 00:00:00
node;imprimeur_lithographe;0;22908;22908;und;0;1851-06-06 00:00:00
node;imprimeur_lithographe;0;22909;22909;und;0;1864-06-30 00:00:00
node;imprimeur_lithographe;0;22910;22910;und;0;1855-03-20 00:00:00
node;imprimeur_lithographe;0;22911;22911;und;0;1856-01-28 00:00:00
node;imprimeur_lithographe;0;22912;22912;und;0;1851-06-24 00:00:00
node;imprimeur_lithographe;0;22913;22913;und;0;1845-10-24 00:00:00
node;imprimeur_lithographe;0;22914;22914;und;0;1839-12-14 00:00:00
node;imprimeur_lithographe;0;22915;22915;und;0;1873-08-03 00:00:00
node;imprimeur_lithographe;0;22918;22918;und;0;1877-01-22 00:00:00
node;imprimeur_lithographe;0;22922;22922;und;0;1860-09-16 00:00:00
node;imprimeur_lithographe;0;22923;22923;und;0;1862-10-27 00:00:00
node;imprimeur_lithographe;0;22925;22925;und;0;1878-01-04 00:00:00
node;imprimeur_lithographe;0;22926;22926;und;0;1877-02-24 00:00:00
node;imprimeur_lithographe;0;22927;22927;und;0;1863-08-04 00:00:00
node;imprimeur_lithographe;0;22928;22928;und;0;1853-01-31 00:00:00
node;imprimeur_lithographe;0;22929;22929;und;0;1845-03-01 00:00:00
node;imprimeur_lithographe;0;22930;22930;und;0;1859-11-24 00:00:00
node;imprimeur_lithographe;0;22932;22932;und;0;1850-07-01 00:00:00
node;imprimeur_lithographe;0;22933;22933;und;0;1864-02-29 00:00:00
node;imprimeur_lithographe;0;22934;22934;und;0;1858-06-04 00:00:00
node;imprimeur_lithographe;0;22935;22935;und;0;1844-08-09 00:00:00
node;imprimeur_lithographe;0;22936;22936;und;0;1860-01-11 00:00:00
node;imprimeur_lithographe;0;22937;22937;und;0;1850-11-12 00:00:00
node;imprimeur_lithographe;0;22938;22938;und;0;1866-02-11 00:00:00
node;imprimeur_lithographe;0;22940;22940;und;0;1858-06-18 00:00:00
node;imprimeur_lithographe;0;22942;22942;und;0;1874-11-04 00:00:00
node;imprimeur_lithographe;0;22943;22943;und;0;1874-08-16 00:00:00
node;imprimeur_lithographe;0;22945;22945;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;22947;22947;und;0;1853-10-10 00:00:00
node;imprimeur_lithographe;0;22950;22950;und;0;1858-06-25 00:00:00
node;imprimeur_lithographe;0;22952;22952;und;0;1865-07-18 00:00:00
node;imprimeur_lithographe;0;22953;22953;und;0;1852-04-23 00:00:00
node;imprimeur_lithographe;0;22954;22954;und;0;1877-04-01 00:00:00
node;imprimeur_lithographe;0;22955;22955;und;0;1849-02-12 00:00:00
node;imprimeur_lithographe;0;22957;22957;und;0;1870-07-27 00:00:00
node;imprimeur_lithographe;0;22959;22959;und;0;1869-12-31 00:00:00
node;imprimeur_lithographe;0;22960;22960;und;0;1858-08-23 00:00:00
node;imprimeur_lithographe;0;22961;22961;und;0;1864-07-13 00:00:00
node;imprimeur_lithographe;0;22962;22962;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;22964;22964;und;0;1858-08-18 00:00:00
node;imprimeur_lithographe;0;22965;22965;und;0;1855-10-19 00:00:00
node;imprimeur_lithographe;0;22967;22967;und;0;1864-03-11 00:00:00
node;imprimeur_lithographe;0;22968;22968;und;0;1854-02-13 00:00:00
node;imprimeur_lithographe;0;22969;22969;und;0;1862-05-19 00:00:00
node;imprimeur_lithographe;0;22970;22970;und;0;1859-09-20 00:00:00
node;imprimeur_lithographe;0;22975;22975;und;0;1868-03-24 00:00:00
node;imprimeur_lithographe;0;22976;22976;und;0;1823-11-12 00:00:00
node;imprimeur_lithographe;0;22977;22977;und;0;1878-03-06 00:00:00
node;imprimeur_lithographe;0;22978;22978;und;0;1871-06-14 00:00:00
node;imprimeur_lithographe;0;22979;22979;und;0;1863-01-09 00:00:00
node;imprimeur_lithographe;0;22980;22980;und;0;1864-06-13 00:00:00
node;imprimeur_lithographe;0;22981;22981;und;0;1856-10-18 00:00:00
node;imprimeur_lithographe;0;22982;22982;und;0;1877-01-27 00:00:00
node;imprimeur_lithographe;0;22984;22984;und;0;1829-08-21 00:00:00
node;imprimeur_lithographe;0;22986;22986;und;0;1855-02-16 00:00:00
node;imprimeur_lithographe;0;22989;22989;und;0;1856-07-23 00:00:00
node;imprimeur_lithographe;0;22991;22991;und;0;1861-04-23 00:00:00
node;imprimeur_lithographe;0;22992;22992;und;0;1856-05-26 00:00:00
node;imprimeur_lithographe;0;22993;22993;und;0;1830-11-17 00:00:00
node;imprimeur_lithographe;0;22994;22994;und;0;1870-07-08 00:00:00
node;imprimeur_lithographe;0;22995;22995;und;0;1857-08-10 00:00:00
node;imprimeur_lithographe;0;22996;22996;und;0;1866-04-21 00:00:00
node;imprimeur_lithographe;0;22997;22997;und;0;1859-12-19 00:00:00
node;imprimeur_lithographe;0;22998;22998;und;0;1857-09-05 00:00:00
node;imprimeur_lithographe;0;22999;22999;und;0;1851-07-01 00:00:00
node;imprimeur_lithographe;0;23000;23000;und;0;1856-12-18 00:00:00
node;imprimeur_lithographe;0;23002;23002;und;0;1866-02-19 00:00:00
node;imprimeur_lithographe;0;23003;23003;und;0;1854-10-17 00:00:00
node;imprimeur_lithographe;0;23004;23004;und;0;1850-07-10 00:00:00
node;imprimeur_lithographe;0;23005;23005;und;0;1861-09-23 00:00:00
node;imprimeur_lithographe;0;23006;23006;und;0;1848-07-04 00:00:00
node;imprimeur_lithographe;0;23007;23007;und;0;1856-02-28 00:00:00
node;imprimeur_lithographe;0;23008;23008;und;0;1872-12-11 00:00:00
node;imprimeur_lithographe;0;23012;23012;und;0;1861-11-13 00:00:00
node;imprimeur_lithographe;0;23013;23013;und;0;1851-12-15 00:00:00
node;imprimeur_lithographe;0;23015;23015;und;0;1863-05-18 00:00:00
node;imprimeur_lithographe;0;23016;23016;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;23018;23018;und;0;1852-12-20 00:00:00
node;imprimeur_lithographe;0;23019;23019;und;0;1847-07-09 00:00:00
node;imprimeur_lithographe;0;23020;23020;und;0;1874-06-12 00:00:00
node;imprimeur_lithographe;0;23021;23021;und;0;1861-05-31 00:00:00
node;imprimeur_lithographe;0;23022;23022;und;0;1864-09-20 00:00:00
node;imprimeur_lithographe;0;23023;23023;und;0;1863-09-21 00:00:00
node;imprimeur_lithographe;0;23025;23025;und;0;1854-01-14 00:00:00
node;imprimeur_lithographe;0;23026;23026;und;0;1879-04-03 00:00:00
node;imprimeur_lithographe;0;23027;23027;und;0;1868-10-26 00:00:00
node;imprimeur_lithographe;0;23028;23028;und;0;1850-11-13 00:00:00
node;imprimeur_lithographe;0;23029;23029;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;23030;23030;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;23031;23031;und;0;1854-01-24 00:00:00
node;imprimeur_lithographe;0;23032;23032;und;0;1858-06-29 00:00:00
node;imprimeur_lithographe;0;23034;23034;und;0;1860-12-28 00:00:00
node;imprimeur_lithographe;0;23035;23035;und;0;1830-04-28 00:00:00
node;imprimeur_lithographe;0;23036;23036;und;0;1839-05-11 00:00:00
node;imprimeur_lithographe;0;23037;23037;und;0;1865-09-14 00:00:00
node;imprimeur_lithographe;0;23038;23038;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;23039;23039;und;0;1861-09-23 00:00:00
node;imprimeur_lithographe;0;23041;23041;und;0;1852-12-20 00:00:00
node;imprimeur_lithographe;0;23045;23045;und;0;1853-01-31 00:00:00
node;imprimeur_lithographe;0;23046;23046;und;0;1854-11-27 00:00:00
node;imprimeur_lithographe;0;23047;23047;und;0;1858-08-17 00:00:00
node;imprimeur_lithographe;0;23048;23048;und;0;1859-01-06 00:00:00
node;imprimeur_lithographe;0;23049;23049;und;0;1871-11-14 00:00:00
node;imprimeur_lithographe;0;23050;23050;und;0;1864-03-19 00:00:00
node;imprimeur_lithographe;0;23052;23052;und;0;1878-04-19 00:00:00
node;imprimeur_lithographe;0;23053;23053;und;0;1867-09-26 00:00:00
node;imprimeur_lithographe;0;23055;23055;und;0;1859-05-04 00:00:00
node;imprimeur_lithographe;0;23056;23056;und;0;1874-06-21 00:00:00
node;imprimeur_lithographe;0;23057;23057;und;0;1857-11-04 00:00:00
node;imprimeur_lithographe;0;23060;23060;und;0;1842-03-18 00:00:00
node;imprimeur_lithographe;0;23061;23061;und;0;1835-02-23 00:00:00
node;imprimeur_lithographe;0;23062;23062;und;0;1864-01-18 00:00:00
node;imprimeur_lithographe;0;23063;23063;und;0;1852-05-21 00:00:00
node;imprimeur_lithographe;0;23064;23064;und;0;1862-11-04 00:00:00
node;imprimeur_lithographe;0;23065;23065;und;0;1854-12-19 00:00:00
node;imprimeur_lithographe;0;23066;23066;und;0;1855-06-02 00:00:00
node;imprimeur_lithographe;0;23067;23067;und;0;1870-06-01 00:00:00
node;imprimeur_lithographe;0;23068;23068;und;0;1851-01-13 00:00:00
node;imprimeur_lithographe;0;23069;23069;und;0;1861-03-25 00:00:00
node;imprimeur_lithographe;0;23070;23070;und;0;1858-06-29 00:00:00
node;imprimeur_lithographe;0;23075;23075;und;0;1856-12-15 00:00:00
node;imprimeur_lithographe;0;23076;23076;und;0;1851-07-22 00:00:00
node;imprimeur_lithographe;0;23077;23077;und;0;1842-05-13 00:00:00
node;imprimeur_lithographe;0;23078;23078;und;0;1851-08-28 00:00:00
node;imprimeur_lithographe;0;23079;23079;und;0;1854-01-17 00:00:00
node;imprimeur_lithographe;0;23080;23080;und;0;1878-01-14 00:00:00
node;imprimeur_lithographe;0;23081;23081;und;0;1856-12-15 00:00:00
node;imprimeur_lithographe;0;23082;23082;und;0;1856-12-10 00:00:00
node;imprimeur_lithographe;0;23083;23083;und;0;1862-09-19 00:00:00
node;imprimeur_lithographe;0;23084;23084;und;0;1864-03-30 00:00:00
node;imprimeur_lithographe;0;23085;23085;und;0;1854-03-24 00:00:00
node;imprimeur_lithographe;0;23086;23086;und;0;1868-07-04 00:00:00
node;imprimeur_lithographe;0;23087;23087;und;0;1830-04-05 00:00:00
node;imprimeur_lithographe;0;23088;23088;und;0;1856-07-22 00:00:00
node;imprimeur_lithographe;0;23090;23090;und;0;1853-12-23 00:00:00
node;imprimeur_lithographe;0;23091;23091;und;0;1841-09-07 00:00:00
node;imprimeur_lithographe;0;23092;23092;und;0;1855-01-20 00:00:00
node;imprimeur_lithographe;0;23093;23093;und;0;1864-05-09 00:00:00
node;imprimeur_lithographe;0;23094;23094;und;0;1856-12-15 00:00:00
node;imprimeur_lithographe;0;23095;23095;und;0;1855-02-28 00:00:00
node;imprimeur_lithographe;0;23096;23096;und;0;1844-07-26 00:00:00
node;imprimeur_lithographe;0;23097;23097;und;0;1874-10-17 00:00:00
node;imprimeur_lithographe;0;23098;23098;und;0;1867-05-29 00:00:00
node;imprimeur_lithographe;0;23099;23099;und;0;1869-08-12 00:00:00
node;imprimeur_lithographe;0;23100;23100;und;0;1861-05-04 00:00:00
node;imprimeur_lithographe;0;23101;23101;und;0;1852-03-17 00:00:00
node;imprimeur_lithographe;0;23102;23102;und;0;1851-06-02 00:00:00
node;imprimeur_lithographe;0;23103;23103;und;0;1856-12-15 00:00:00
node;imprimeur_lithographe;0;23104;23104;und;0;1858-07-23 00:00:00
node;imprimeur_lithographe;0;23105;23105;und;0;1852-12-20 00:00:00
node;imprimeur_lithographe;0;23106;23106;und;0;1850-12-02 00:00:00
node;imprimeur_lithographe;0;23107;23107;und;0;1854-05-09 00:00:00
node;imprimeur_lithographe;0;23108;23108;und;0;1878-01-20 00:00:00
node;imprimeur_lithographe;0;23109;23109;und;0;1862-09-19 00:00:00
node;imprimeur_lithographe;0;23110;23110;und;0;1854-02-06 00:00:00
node;imprimeur_lithographe;0;23113;23113;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;23117;23117;und;0;1874-12-19 00:00:00
node;imprimeur_lithographe;0;23118;23118;und;0;1844-12-20 00:00:00
node;imprimeur_lithographe;0;23120;23120;und;0;1854-11-23 00:00:00
node;imprimeur_lithographe;0;23121;23121;und;0;1851-02-12 00:00:00
node;imprimeur_lithographe;0;23124;23124;und;0;1864-09-20 00:00:00
node;imprimeur_lithographe;0;23125;23125;und;0;1864-08-30 00:00:00
node;imprimeur_lithographe;0;23128;23128;und;0;1852-12-20 00:00:00
node;imprimeur_lithographe;0;23131;23131;und;0;1858-09-06 00:00:00
node;imprimeur_lithographe;0;23132;23132;und;0;1857-08-12 00:00:00
node;imprimeur_lithographe;0;23133;23133;und;0;1869-11-04 00:00:00
node;imprimeur_lithographe;0;23136;23136;und;0;1867-02-21 00:00:00
node;imprimeur_lithographe;0;23137;23137;und;0;1844-12-20 00:00:00
node;imprimeur_lithographe;0;23138;23138;und;0;1863-12-07 00:00:00
node;imprimeur_lithographe;0;23140;23140;und;0;1862-10-04 00:00:00
node;imprimeur_lithographe;0;23141;23141;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;23142;23142;und;0;1856-05-06 00:00:00
node;imprimeur_lithographe;0;23143;23143;und;0;1855-04-24 00:00:00
node;imprimeur_lithographe;0;23144;23144;und;0;1878-11-15 00:00:00
node;imprimeur_lithographe;0;23146;23146;und;0;1872-09-20 00:00:00
node;imprimeur_lithographe;0;23147;23147;und;0;1858-05-27 00:00:00
node;imprimeur_lithographe;0;23148;23148;und;0;1852-08-16 00:00:00
node;imprimeur_lithographe;0;23149;23149;und;0;1853-08-06 00:00:00
node;imprimeur_lithographe;0;23150;23150;und;0;1870-08-20 00:00:00
node;imprimeur_lithographe;0;23151;23151;und;0;1864-03-19 00:00:00
node;imprimeur_lithographe;0;23152;23152;und;0;1856-07-10 00:00:00
node;imprimeur_lithographe;0;23154;23154;und;0;1858-10-15 00:00:00
node;imprimeur_lithographe;0;23158;23158;und;0;1854-12-19 00:00:00
node;imprimeur_lithographe;0;23160;23160;und;0;1876-06-14 00:00:00
node;imprimeur_lithographe;0;23164;23164;und;0;1863-04-09 00:00:00
node;imprimeur_lithographe;0;23165;23165;und;0;1850-10-24 00:00:00
node;imprimeur_lithographe;0;23166;23166;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;23167;23167;und;0;1857-03-31 00:00:00
node;imprimeur_lithographe;0;23168;23168;und;0;1860-07-06 00:00:00
node;imprimeur_lithographe;0;23169;23169;und;0;1860-04-23 00:00:00
node;imprimeur_lithographe;0;23170;23170;und;0;1867-04-04 00:00:00
node;imprimeur_lithographe;0;23171;23171;und;0;1856-03-29 00:00:00
node;imprimeur_lithographe;0;23173;23173;und;0;1854-09-20 00:00:00
node;imprimeur_lithographe;0;23176;23176;und;0;1850-12-19 00:00:00
node;imprimeur_lithographe;0;23177;23177;und;0;1872-12-06 00:00:00
node;imprimeur_lithographe;0;23178;23178;und;0;1856-12-15 00:00:00
node;imprimeur_lithographe;0;23181;23181;und;0;1869-12-31 00:00:00
node;imprimeur_lithographe;0;23183;23183;und;0;1852-05-03 00:00:00
node;imprimeur_lithographe;0;23184;23184;und;0;1864-12-22 00:00:00
node;imprimeur_lithographe;0;23185;23185;und;0;1879-01-16 00:00:00
node;imprimeur_lithographe;0;23186;23186;und;0;1859-02-06 00:00:00
node;imprimeur_lithographe;0;23187;23187;und;0;1850-09-25 00:00:00
node;imprimeur_lithographe;0;23189;23189;und;0;1855-08-30 00:00:00
node;imprimeur_lithographe;0;23191;23191;und;0;1853-09-29 00:00:00
node;imprimeur_lithographe;0;23193;23193;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;23194;23194;und;0;1877-10-22 00:00:00
node;imprimeur_lithographe;0;23195;23195;und;0;1861-12-07 00:00:00
node;imprimeur_lithographe;0;23197;23197;und;0;1856-02-18 00:00:00
node;imprimeur_lithographe;0;23198;23198;und;0;1864-03-30 00:00:00
node;imprimeur_lithographe;0;23199;23199;und;0;1862-11-04 00:00:00
node;imprimeur_lithographe;0;23200;23200;und;0;1852-09-14 00:00:00
node;imprimeur_lithographe;0;23202;23202;und;0;1864-09-20 00:00:00
node;imprimeur_lithographe;0;23203;23203;und;0;1852-12-20 00:00:00
node;imprimeur_lithographe;0;23204;23204;und;0;1856-07-19 00:00:00
node;imprimeur_lithographe;0;23205;23205;und;0;1856-12-15 00:00:00
node;imprimeur_lithographe;0;23212;23212;und;0;1832-01-28 00:00:00
node;imprimeur_lithographe;0;23213;23213;und;0;1860-02-16 00:00:00
node;imprimeur_lithographe;0;23214;23214;und;0;1865-11-08 00:00:00
node;imprimeur_lithographe;0;23217;23217;und;0;1866-05-16 00:00:00
node;imprimeur_lithographe;0;23219;23219;und;0;1845-03-25 00:00:00
node;imprimeur_lithographe;0;23222;23222;und;0;1865-12-23 00:00:00
node;imprimeur_lithographe;0;23223;23223;und;0;1834-08-11 00:00:00
node;imprimeur_lithographe;0;23224;23224;und;0;1859-09-26 00:00:00
node;imprimeur_lithographe;0;23225;23225;und;0;1856-06-18 00:00:00
node;imprimeur_lithographe;0;23226;23226;und;0;1854-08-02 00:00:00
node;imprimeur_lithographe;0;23227;23227;und;0;1839-12-11 00:00:00
node;imprimeur_lithographe;0;23229;23229;und;0;1857-10-23 00:00:00
node;imprimeur_lithographe;0;23230;23230;und;0;1864-06-13 00:00:00
node;imprimeur_lithographe;0;23231;23231;und;0;1856-02-04 00:00:00
node;imprimeur_lithographe;0;23233;23233;und;0;1862-03-18 00:00:00
node;imprimeur_lithographe;0;23234;23234;und;0;1868-04-11 00:00:00
node;imprimeur_lithographe;0;23236;23236;und;0;1864-06-30 00:00:00
node;imprimeur_lithographe;0;23239;23239;und;0;1838-07-31 00:00:00
node;imprimeur_lithographe;0;23240;23240;und;0;1848-03-22 00:00:00
node;imprimeur_lithographe;0;23241;23241;und;0;1859-09-21 00:00:00
node;imprimeur_lithographe;0;23242;23242;und;0;1860-05-31 00:00:00
node;imprimeur_lithographe;0;23244;23244;und;0;1877-01-25 00:00:00
node;imprimeur_lithographe;0;23245;23245;und;0;1860-02-16 00:00:00
node;imprimeur_lithographe;0;23247;23247;und;0;1870-07-12 00:00:00
node;imprimeur_lithographe;0;23250;23250;und;0;1859-08-08 00:00:00
node;imprimeur_lithographe;0;23251;23251;und;0;1855-06-27 00:00:00
node;imprimeur_lithographe;0;23254;23254;und;0;1855-06-27 00:00:00
node;imprimeur_lithographe;0;23255;23255;und;0;1859-08-08 00:00:00
node;imprimeur_lithographe;0;23256;23256;und;0;1821-01-09 00:00:00
node;imprimeur_lithographe;0;23260;23260;und;0;1843-10-30 00:00:00
node;imprimeur_lithographe;0;23262;23261;und;0;1860-05-15 00:00:00
node;imprimeur_lithographe;0;23263;23263;und;0;1864-10-27 00:00:00
node;imprimeur_lithographe;0;23264;23264;und;0;1864-08-20 00:00:00
node;imprimeur_lithographe;0;23265;23265;und;0;1840-11-18 00:00:00
node;imprimeur_lithographe;0;23266;23266;und;0;1855-06-27 00:00:00
node;imprimeur_lithographe;0;23267;23267;und;0;1873-11-20 00:00:00
node;imprimeur_lithographe;0;23268;23268;und;0;1857-09-19 00:00:00
node;imprimeur_lithographe;0;23269;23269;und;0;1854-12-14 00:00:00
node;imprimeur_lithographe;0;23273;23273;und;0;1853-10-20 00:00:00
node;imprimeur_lithographe;0;23274;23274;und;0;1855-05-28 00:00:00
node;imprimeur_lithographe;0;23277;23277;und;0;1856-12-04 00:00:00
node;imprimeur_lithographe;0;23278;23278;und;0;1856-04-19 00:00:00
node;imprimeur_lithographe;0;23287;23287;und;0;1854-02-13 00:00:00
node;imprimeur_lithographe;0;23291;23291;und;0;1864-04-20 00:00:00
node;imprimeur_lithographe;0;23292;23292;und;0;1862-01-11 00:00:00
node;imprimeur_lithographe;0;23294;23294;und;0;1858-01-21 00:00:00
node;imprimeur_lithographe;0;23299;23299;und;0;1855-04-20 00:00:00
node;imprimeur_lithographe;0;23301;23301;und;0;1848-05-15 00:00:00
node;imprimeur_lithographe;0;23302;23302;und;0;1860-05-21 00:00:00
node;imprimeur_lithographe;0;23303;23303;und;0;1850-12-06 00:00:00
node;imprimeur_lithographe;0;23304;23304;und;0;1870-01-01 00:00:00
node;imprimeur_lithographe;0;23305;23305;und;0;1871-12-31 00:00:00
node;imprimeur_lithographe;0;23309;23309;und;0;1864-06-13 00:00:00
node;imprimeur_lithographe;0;23310;23310;und;0;1858-12-09 00:00:00
node;imprimeur_lithographe;0;23311;23311;und;0;1849-08-16 00:00:00
node;imprimeur_lithographe;0;23315;23315;und;0;1847-04-01 00:00:00
node;imprimeur_lithographe;0;23316;23316;und;0;1844-03-16 00:00:00
node;imprimeur_lithographe;0;23318;23318;und;0;1853-09-29 00:00:00
node;imprimeur_lithographe;0;23319;23319;und;0;1870-03-08 00:00:00
node;imprimeur_lithographe;0;23320;23320;und;0;1849-08-30 00:00:00
node;imprimeur_lithographe;0;23321;23321;und;0;1843-05-29 00:00:00
node;imprimeur_lithographe;0;23322;23322;und;0;1873-03-22 00:00:00
node;imprimeur_lithographe;0;23325;23325;und;0;1868-02-27 00:00:00
node;imprimeur_lithographe;0;23328;23328;und;0;1833-11-11 00:00:00
node;imprimeur_lithographe;0;23329;23329;und;0;1855-04-10 00:00:00
node;imprimeur_lithographe;0;23331;23331;und;0;1842-06-18 00:00:00
node;imprimeur_lithographe;0;23332;23332;und;0;1840-11-12 00:00:00
node;imprimeur_lithographe;0;23333;23333;und;0;1860-05-30 00:00:00
node;imprimeur_lithographe;0;23334;23334;und;0;1853-04-27 00:00:00
node;imprimeur_lithographe;0;23336;23336;und;0;1868-11-10 00:00:00
node;imprimeur_lithographe;0;23341;23341;und;0;1842-12-09 00:00:00
node;imprimeur_lithographe;0;23342;23342;und;0;1846-06-27 00:00:00
node;imprimeur_lithographe;0;23343;23343;und;0;1844-09-21 00:00:00
node;imprimeur_lithographe;0;23345;23345;und;0;1864-11-19 00:00:00
node;imprimeur_lithographe;0;23350;23350;und;0;1859-09-09 00:00:00
node;imprimeur_lithographe;0;23352;23352;und;0;1848-07-10 00:00:00
node;imprimeur_lithographe;0;23354;23354;und;0;1869-12-08 00:00:00
node;imprimeur_lithographe;0;23355;23355;und;0;1864-08-24 00:00:00
node;imprimeur_lithographe;0;23356;23356;und;0;1837-01-14 00:00:00
node;imprimeur_lithographe;0;23360;23360;und;0;1874-09-15 00:00:00
node;imprimeur_lithographe;0;23361;23361;und;0;1845-06-21 00:00:00
